creative,uid,feature,model,train,tone
USSEN/NM WILSON STILL WAITING,N_wQ4Qi2TSQ,both,lsvm,1,0
USSEN/NM WILSON STILL WAITING,N_wQ4Qi2TSQ,both,nsvm,1,0
USSEN/NM WILSON STILL WAITING,N_wQ4Qi2TSQ,both,knn,1,0
USSEN/NM WILSON STILL WAITING,N_wQ4Qi2TSQ,both,rf,1,0
USSEN/NM WILSON STILL WAITING,N_wQ4Qi2TSQ,both,nb,1,0
USSEN/NM WILSON THE WASHINGTON DIRECTION,BdyYyMETGjA,text,lsvm,1,0
USSEN/NM WILSON THE WASHINGTON DIRECTION,BdyYyMETGjA,text,nsvm,1,0
USSEN/NM WILSON THE WASHINGTON DIRECTION,BdyYyMETGjA,text,knn,1,0
USSEN/NM WILSON THE WASHINGTON DIRECTION,BdyYyMETGjA,text,rf,1,0
USSEN/NM WILSON THE WASHINGTON DIRECTION,BdyYyMETGjA,text,nb,1,0
USSEN/NM WILSON THE WASHINGTON DIRECTION,BdyYyMETGjA,music,lsvm,1,0
USSEN/NM WILSON THE WASHINGTON DIRECTION,BdyYyMETGjA,music,nsvm,1,0
USSEN/NM WILSON THE WASHINGTON DIRECTION,BdyYyMETGjA,music,knn,1,0
USSEN/NM WILSON THE WASHINGTON DIRECTION,BdyYyMETGjA,music,rf,1,0
USSEN/NM WILSON THE WASHINGTON DIRECTION,BdyYyMETGjA,music,nb,1,0
USSEN/NM WILSON THE WASHINGTON DIRECTION,BdyYyMETGjA,both,lsvm,1,0
USSEN/NM WILSON THE WASHINGTON DIRECTION,BdyYyMETGjA,both,nsvm,1,0
USSEN/NM WILSON THE WASHINGTON DIRECTION,BdyYyMETGjA,both,knn,1,0
USSEN/NM WILSON THE WASHINGTON DIRECTION,BdyYyMETGjA,both,rf,1,0
USSEN/NM WILSON THE WASHINGTON DIRECTION,BdyYyMETGjA,both,nb,1,0
USSEN/NM WILSON WALL STREET BONUSES,nHlgrCSedpE,text,lsvm,0,0
USSEN/NM WILSON WALL STREET BONUSES,nHlgrCSedpE,text,nsvm,0,0
USSEN/NM WILSON WALL STREET BONUSES,nHlgrCSedpE,text,knn,0,0
USSEN/NM WILSON WALL STREET BONUSES,nHlgrCSedpE,text,rf,0,0
USSEN/NM WILSON WALL STREET BONUSES,nHlgrCSedpE,text,nb,0,0
USSEN/NM WILSON WALL STREET BONUSES,nHlgrCSedpE,music,lsvm,0,0
USSEN/NM WILSON WALL STREET BONUSES,nHlgrCSedpE,music,nsvm,0,0
USSEN/NM WILSON WALL STREET BONUSES,nHlgrCSedpE,music,knn,0,1
USSEN/NM WILSON WALL STREET BONUSES,nHlgrCSedpE,music,rf,0,0
USSEN/NM WILSON WALL STREET BONUSES,nHlgrCSedpE,music,nb,0,0
USSEN/NM WILSON WALL STREET BONUSES,nHlgrCSedpE,both,lsvm,0,0
USSEN/NM WILSON WALL STREET BONUSES,nHlgrCSedpE,both,nsvm,0,0
USSEN/NM WILSON WALL STREET BONUSES,nHlgrCSedpE,both,knn,0,0
USSEN/NM WILSON WALL STREET BONUSES,nHlgrCSedpE,both,rf,0,0
USSEN/NM WILSON WALL STREET BONUSES,nHlgrCSedpE,both,nb,0,0
USSEN/NV BERKLEY NEVER BEEN FOR YOU,kOZ-AwWSc3Q,text,lsvm,1,0
USSEN/NV BERKLEY NEVER BEEN FOR YOU,kOZ-AwWSc3Q,text,nsvm,1,0
USSEN/NV BERKLEY NEVER BEEN FOR YOU,kOZ-AwWSc3Q,text,knn,1,0
USSEN/NV BERKLEY NEVER BEEN FOR YOU,kOZ-AwWSc3Q,text,rf,1,0
USSEN/NV BERKLEY NEVER BEEN FOR YOU,kOZ-AwWSc3Q,text,nb,1,0
USSEN/NV BERKLEY NEVER BEEN FOR YOU,kOZ-AwWSc3Q,music,lsvm,1,0
USSEN/NV BERKLEY NEVER BEEN FOR YOU,kOZ-AwWSc3Q,music,nsvm,1,0
USSEN/NV BERKLEY NEVER BEEN FOR YOU,kOZ-AwWSc3Q,music,knn,1,0
USSEN/NV BERKLEY NEVER BEEN FOR YOU,kOZ-AwWSc3Q,music,rf,1,0
USSEN/NV BERKLEY NEVER BEEN FOR YOU,kOZ-AwWSc3Q,music,nb,1,0
USSEN/NV BERKLEY NEVER BEEN FOR YOU,kOZ-AwWSc3Q,both,lsvm,1,0
USSEN/NV BERKLEY NEVER BEEN FOR YOU,kOZ-AwWSc3Q,both,nsvm,1,0
USSEN/NV BERKLEY NEVER BEEN FOR YOU,kOZ-AwWSc3Q,both,knn,1,0
USSEN/NV BERKLEY NEVER BEEN FOR YOU,kOZ-AwWSc3Q,both,rf,1,0
USSEN/NV BERKLEY NEVER BEEN FOR YOU,kOZ-AwWSc3Q,both,nb,1,0
USSEN/NV BERKLEY REALLY NOT FOR YOU,eQfK8x6qR4A,text,lsvm,1,0
USSEN/NV BERKLEY REALLY NOT FOR YOU,eQfK8x6qR4A,text,nsvm,1,0
USSEN/NV BERKLEY REALLY NOT FOR YOU,eQfK8x6qR4A,text,knn,1,0
USSEN/NV BERKLEY REALLY NOT FOR YOU,eQfK8x6qR4A,text,rf,1,0
USSEN/NV BERKLEY REALLY NOT FOR YOU,eQfK8x6qR4A,text,nb,1,0
USSEN/NV BERKLEY REALLY NOT FOR YOU,eQfK8x6qR4A,music,lsvm,1,0
USSEN/NV BERKLEY REALLY NOT FOR YOU,eQfK8x6qR4A,music,nsvm,1,0
USSEN/NV BERKLEY REALLY NOT FOR YOU,eQfK8x6qR4A,music,knn,1,0
USSEN/NV BERKLEY REALLY NOT FOR YOU,eQfK8x6qR4A,music,rf,1,0
USSEN/NV BERKLEY REALLY NOT FOR YOU,eQfK8x6qR4A,music,nb,1,0
USSEN/NV BERKLEY REALLY NOT FOR YOU,eQfK8x6qR4A,both,lsvm,1,0
USSEN/NV BERKLEY REALLY NOT FOR YOU,eQfK8x6qR4A,both,nsvm,1,0
USSEN/NV BERKLEY REALLY NOT FOR YOU,eQfK8x6qR4A,both,knn,1,0
USSEN/NV BERKLEY REALLY NOT FOR YOU,eQfK8x6qR4A,both,rf,1,0
USSEN/NV BERKLEY REALLY NOT FOR YOU,eQfK8x6qR4A,both,nb,1,0
USSEN/NV BERKLEY STRENGTHENED MEDICARE,PXToogaNIio,text,lsvm,1,0
USSEN/NV BERKLEY STRENGTHENED MEDICARE,PXToogaNIio,text,nsvm,1,0
USSEN/NV BERKLEY STRENGTHENED MEDICARE,PXToogaNIio,text,knn,1,0
USSEN/NV BERKLEY STRENGTHENED MEDICARE,PXToogaNIio,text,rf,1,0
USSEN/NV BERKLEY STRENGTHENED MEDICARE,PXToogaNIio,text,nb,1,0
USSEN/NV BERKLEY STRENGTHENED MEDICARE,PXToogaNIio,music,lsvm,1,0
USSEN/NV BERKLEY STRENGTHENED MEDICARE,PXToogaNIio,music,nsvm,1,0
USSEN/NV BERKLEY STRENGTHENED MEDICARE,PXToogaNIio,music,knn,1,0
USSEN/NV BERKLEY STRENGTHENED MEDICARE,PXToogaNIio,music,rf,1,0
USSEN/NV BERKLEY STRENGTHENED MEDICARE,PXToogaNIio,music,nb,1,0
USSEN/NV BERKLEY STRENGTHENED MEDICARE,PXToogaNIio,both,lsvm,1,0
USSEN/NV BERKLEY STRENGTHENED MEDICARE,PXToogaNIio,both,nsvm,1,0
USSEN/NV BERKLEY STRENGTHENED MEDICARE,PXToogaNIio,both,knn,1,0
USSEN/NV BERKLEY STRENGTHENED MEDICARE,PXToogaNIio,both,rf,1,0
USSEN/NV BERKLEY STRENGTHENED MEDICARE,PXToogaNIio,both,nb,1,0
USSEN/NV BERKLEY TWISTED AND NOT TRUE,JO5i4LAnESw,text,lsvm,1,0
USSEN/NV BERKLEY TWISTED AND NOT TRUE,JO5i4LAnESw,text,nsvm,1,0
USSEN/NV BERKLEY TWISTED AND NOT TRUE,JO5i4LAnESw,text,knn,1,0
USSEN/NV BERKLEY TWISTED AND NOT TRUE,JO5i4LAnESw,text,rf,1,0
USSEN/NV BERKLEY TWISTED AND NOT TRUE,JO5i4LAnESw,text,nb,1,0
USSEN/NV BERKLEY TWISTED AND NOT TRUE,JO5i4LAnESw,music,lsvm,1,0
USSEN/NV BERKLEY TWISTED AND NOT TRUE,JO5i4LAnESw,music,nsvm,1,0
USSEN/NV BERKLEY TWISTED AND NOT TRUE,JO5i4LAnESw,music,knn,1,0
USSEN/NV BERKLEY TWISTED AND NOT TRUE,JO5i4LAnESw,music,rf,1,0
USSEN/NV BERKLEY TWISTED AND NOT TRUE,JO5i4LAnESw,music,nb,1,0
USSEN/NV BERKLEY TWISTED AND NOT TRUE,JO5i4LAnESw,both,lsvm,1,0
USSEN/NV BERKLEY TWISTED AND NOT TRUE,JO5i4LAnESw,both,nsvm,1,0
USSEN/NV BERKLEY TWISTED AND NOT TRUE,JO5i4LAnESw,both,knn,1,0
USSEN/NV BERKLEY TWISTED AND NOT TRUE,JO5i4LAnESw,both,rf,1,0
USSEN/NV BERKLEY TWISTED AND NOT TRUE,JO5i4LAnESw,both,nb,1,0
USSEN/NV BERKLEY VETERAN MENTAL HEALTH 60,LwuftdKFIBQ,text,lsvm,1,1
USSEN/NV BERKLEY VETERAN MENTAL HEALTH 60,LwuftdKFIBQ,text,nsvm,1,1
USSEN/NV BERKLEY VETERAN MENTAL HEALTH 60,LwuftdKFIBQ,text,knn,1,1
USSEN/NV BERKLEY VETERAN MENTAL HEALTH 60,LwuftdKFIBQ,text,rf,1,1
USSEN/NV BERKLEY VETERAN MENTAL HEALTH 60,LwuftdKFIBQ,text,nb,1,1
USSEN/NV BERKLEY VETERAN MENTAL HEALTH 60,LwuftdKFIBQ,music,lsvm,1,1
USSEN/NV BERKLEY VETERAN MENTAL HEALTH 60,LwuftdKFIBQ,music,nsvm,1,1
USSEN/NV BERKLEY VETERAN MENTAL HEALTH 60,LwuftdKFIBQ,music,knn,1,1
USSEN/NV BERKLEY VETERAN MENTAL HEALTH 60,LwuftdKFIBQ,music,rf,1,1
USSEN/NV BERKLEY VETERAN MENTAL HEALTH 60,LwuftdKFIBQ,music,nb,1,1
USSEN/NV BERKLEY VETERAN MENTAL HEALTH 60,LwuftdKFIBQ,both,lsvm,1,1
USSEN/NV BERKLEY VETERAN MENTAL HEALTH 60,LwuftdKFIBQ,both,nsvm,1,1
USSEN/NV BERKLEY VETERAN MENTAL HEALTH 60,LwuftdKFIBQ,both,knn,1,1
USSEN/NV BERKLEY VETERAN MENTAL HEALTH 60,LwuftdKFIBQ,both,rf,1,1
USSEN/NV BERKLEY VETERAN MENTAL HEALTH 60,LwuftdKFIBQ,both,nb,1,1
USSEN/NY GILLIBRAND 9-11 HEALTH BILL,Hs_zvj5H7Ns,text,lsvm,0,1
USSEN/NY GILLIBRAND 9-11 HEALTH BILL,Hs_zvj5H7Ns,text,nsvm,0,1
USSEN/NY GILLIBRAND 9-11 HEALTH BILL,Hs_zvj5H7Ns,text,knn,0,1
USSEN/NY GILLIBRAND 9-11 HEALTH BILL,Hs_zvj5H7Ns,text,rf,0,1
USSEN/NY GILLIBRAND 9-11 HEALTH BILL,Hs_zvj5H7Ns,text,nb,0,1
USSEN/NY GILLIBRAND 9-11 HEALTH BILL,Hs_zvj5H7Ns,music,lsvm,0,1
USSEN/NY GILLIBRAND 9-11 HEALTH BILL,Hs_zvj5H7Ns,music,nsvm,0,1
USSEN/NY GILLIBRAND 9-11 HEALTH BILL,Hs_zvj5H7Ns,music,knn,0,1
USSEN/NY GILLIBRAND 9-11 HEALTH BILL,Hs_zvj5H7Ns,music,rf,0,1
USSEN/NY GILLIBRAND 9-11 HEALTH BILL,Hs_zvj5H7Ns,music,nb,0,0
USSEN/NY GILLIBRAND 9-11 HEALTH BILL,Hs_zvj5H7Ns,both,lsvm,0,1
USSEN/NY GILLIBRAND 9-11 HEALTH BILL,Hs_zvj5H7Ns,both,nsvm,0,1
USSEN/NY GILLIBRAND 9-11 HEALTH BILL,Hs_zvj5H7Ns,both,knn,0,1
USSEN/NY GILLIBRAND 9-11 HEALTH BILL,Hs_zvj5H7Ns,both,rf,0,1
USSEN/NY GILLIBRAND 9-11 HEALTH BILL,Hs_zvj5H7Ns,both,nb,0,1
USSEN/NY GILLIBRAND EXACT SAME RULES,3W3GiJatLg4,text,lsvm,1,1
USSEN/NY GILLIBRAND EXACT SAME RULES,3W3GiJatLg4,text,nsvm,1,1
USSEN/NY GILLIBRAND EXACT SAME RULES,3W3GiJatLg4,text,knn,1,1
USSEN/NY GILLIBRAND EXACT SAME RULES,3W3GiJatLg4,text,rf,1,1
USSEN/NY GILLIBRAND EXACT SAME RULES,3W3GiJatLg4,text,nb,1,1
USSEN/NY GILLIBRAND EXACT SAME RULES,3W3GiJatLg4,music,lsvm,1,1
USSEN/NY GILLIBRAND EXACT SAME RULES,3W3GiJatLg4,music,nsvm,1,1
USSEN/NY GILLIBRAND EXACT SAME RULES,3W3GiJatLg4,music,knn,1,1
USSEN/NY GILLIBRAND EXACT SAME RULES,3W3GiJatLg4,music,rf,1,1
USSEN/NY GILLIBRAND EXACT SAME RULES,3W3GiJatLg4,music,nb,1,1
USSEN/NY GILLIBRAND EXACT SAME RULES,3W3GiJatLg4,both,lsvm,1,1
USSEN/NY GILLIBRAND EXACT SAME RULES,3W3GiJatLg4,both,nsvm,1,1
USSEN/NY GILLIBRAND EXACT SAME RULES,3W3GiJatLg4,both,knn,1,1
USSEN/NY GILLIBRAND EXACT SAME RULES,3W3GiJatLg4,both,rf,1,1
USSEN/NY GILLIBRAND EXACT SAME RULES,3W3GiJatLg4,both,nb,1,1
USSEN/NY GILLIBRAND MANUFACTURING PLANTS,4z_KA8VScos,text,lsvm,1,1
USSEN/NY GILLIBRAND MANUFACTURING PLANTS,4z_KA8VScos,text,nsvm,1,1
USSEN/NY GILLIBRAND MANUFACTURING PLANTS,4z_KA8VScos,text,knn,1,1
USSEN/NY GILLIBRAND MANUFACTURING PLANTS,4z_KA8VScos,text,rf,1,1
USSEN/NY GILLIBRAND MANUFACTURING PLANTS,4z_KA8VScos,text,nb,1,1
USSEN/NY GILLIBRAND MANUFACTURING PLANTS,4z_KA8VScos,music,lsvm,1,1
USSEN/NY GILLIBRAND MANUFACTURING PLANTS,4z_KA8VScos,music,nsvm,1,1
USSEN/NY GILLIBRAND MANUFACTURING PLANTS,4z_KA8VScos,music,knn,1,1
USSEN/NY GILLIBRAND MANUFACTURING PLANTS,4z_KA8VScos,music,rf,1,1
USSEN/NY GILLIBRAND MANUFACTURING PLANTS,4z_KA8VScos,music,nb,1,1
USSEN/NY GILLIBRAND MANUFACTURING PLANTS,4z_KA8VScos,both,lsvm,1,1
USSEN/NY GILLIBRAND MANUFACTURING PLANTS,4z_KA8VScos,both,nsvm,1,1
USSEN/NY GILLIBRAND MANUFACTURING PLANTS,4z_KA8VScos,both,knn,1,1
USSEN/NY GILLIBRAND MANUFACTURING PLANTS,4z_KA8VScos,both,rf,1,1
USSEN/NY GILLIBRAND MANUFACTURING PLANTS,4z_KA8VScos,both,nb,1,1
USSEN/NY GILLIBRAND REBUILD OUR ECONOMY,U8iVTQRa3es,text,lsvm,1,1
USSEN/NY GILLIBRAND REBUILD OUR ECONOMY,U8iVTQRa3es,text,nsvm,1,1
USSEN/NY GILLIBRAND REBUILD OUR ECONOMY,U8iVTQRa3es,text,knn,1,1
USSEN/NY GILLIBRAND REBUILD OUR ECONOMY,U8iVTQRa3es,text,rf,1,1
USSEN/NY GILLIBRAND REBUILD OUR ECONOMY,U8iVTQRa3es,text,nb,1,1
USSEN/NY GILLIBRAND REBUILD OUR ECONOMY,U8iVTQRa3es,music,lsvm,1,1
USSEN/NY GILLIBRAND REBUILD OUR ECONOMY,U8iVTQRa3es,music,nsvm,1,1
USSEN/NY GILLIBRAND REBUILD OUR ECONOMY,U8iVTQRa3es,music,knn,1,1
USSEN/NY GILLIBRAND REBUILD OUR ECONOMY,U8iVTQRa3es,music,rf,1,1
USSEN/NY GILLIBRAND REBUILD OUR ECONOMY,U8iVTQRa3es,music,nb,1,1
USSEN/NY GILLIBRAND REBUILD OUR ECONOMY,U8iVTQRa3es,both,lsvm,1,1
USSEN/NY GILLIBRAND REBUILD OUR ECONOMY,U8iVTQRa3es,both,nsvm,1,1
USSEN/NY GILLIBRAND REBUILD OUR ECONOMY,U8iVTQRa3es,both,knn,1,1
USSEN/NY GILLIBRAND REBUILD OUR ECONOMY,U8iVTQRa3es,both,rf,1,1
USSEN/NY GILLIBRAND REBUILD OUR ECONOMY,U8iVTQRa3es,both,nb,1,1
USSEN/NY GILLIBRAND WOMEN'S ISSUES,WMp6bIu4oHY,text,lsvm,1,1
USSEN/NY GILLIBRAND WOMEN'S ISSUES,WMp6bIu4oHY,text,nsvm,1,1
USSEN/NY GILLIBRAND WOMEN'S ISSUES,WMp6bIu4oHY,text,knn,1,1
USSEN/NY GILLIBRAND WOMEN'S ISSUES,WMp6bIu4oHY,text,rf,1,1
USSEN/NY GILLIBRAND WOMEN'S ISSUES,WMp6bIu4oHY,text,nb,1,1
USSEN/NY GILLIBRAND WOMEN'S ISSUES,WMp6bIu4oHY,music,lsvm,1,1
USSEN/NY GILLIBRAND WOMEN'S ISSUES,WMp6bIu4oHY,music,nsvm,1,1
USSEN/NY GILLIBRAND WOMEN'S ISSUES,WMp6bIu4oHY,music,knn,1,1
USSEN/NY GILLIBRAND WOMEN'S ISSUES,WMp6bIu4oHY,music,rf,1,1
USSEN/NY GILLIBRAND WOMEN'S ISSUES,WMp6bIu4oHY,music,nb,1,0
USSEN/NY GILLIBRAND WOMEN'S ISSUES,WMp6bIu4oHY,both,lsvm,1,1
USSEN/NY GILLIBRAND WOMEN'S ISSUES,WMp6bIu4oHY,both,nsvm,1,1
USSEN/NY GILLIBRAND WOMEN'S ISSUES,WMp6bIu4oHY,both,knn,1,1
USSEN/NY GILLIBRAND WOMEN'S ISSUES,WMp6bIu4oHY,both,rf,1,1
USSEN/NY GILLIBRAND WOMEN'S ISSUES,WMp6bIu4oHY,both,nb,1,1
USSEN/OH BROWN A REAL CHOICE,YCphesc_LLM,text,lsvm,1,0
USSEN/OH BROWN A REAL CHOICE,YCphesc_LLM,text,nsvm,1,0
USSEN/OH BROWN A REAL CHOICE,YCphesc_LLM,text,knn,1,0
USSEN/OH BROWN A REAL CHOICE,YCphesc_LLM,text,rf,1,0
USSEN/OH BROWN A REAL CHOICE,YCphesc_LLM,text,nb,1,0
USSEN/OH BROWN A REAL CHOICE,YCphesc_LLM,music,lsvm,1,0
USSEN/OH BROWN A REAL CHOICE,YCphesc_LLM,music,nsvm,1,0
USSEN/OH BROWN A REAL CHOICE,YCphesc_LLM,music,knn,1,0
USSEN/OH BROWN A REAL CHOICE,YCphesc_LLM,music,rf,1,0
USSEN/OH BROWN A REAL CHOICE,YCphesc_LLM,music,nb,1,0
USSEN/OH BROWN A REAL CHOICE,YCphesc_LLM,both,lsvm,1,0
USSEN/OH BROWN A REAL CHOICE,YCphesc_LLM,both,nsvm,1,0
USSEN/OH BROWN A REAL CHOICE,YCphesc_LLM,both,knn,1,0
USSEN/OH BROWN A REAL CHOICE,YCphesc_LLM,both,rf,1,0
USSEN/OH BROWN A REAL CHOICE,YCphesc_LLM,both,nb,1,0
USSEN/OH BROWN BOTH FROM OHIO,uebRNfk5td4,text,lsvm,1,1
USSEN/OH BROWN BOTH FROM OHIO,uebRNfk5td4,text,nsvm,1,1
USSEN/OH BROWN BOTH FROM OHIO,uebRNfk5td4,text,knn,1,0
USSEN/OH BROWN BOTH FROM OHIO,uebRNfk5td4,text,rf,1,1
USSEN/OH BROWN BOTH FROM OHIO,uebRNfk5td4,text,nb,1,1
USSEN/OH BROWN BOTH FROM OHIO,uebRNfk5td4,music,lsvm,1,0
USSEN/OH BROWN BOTH FROM OHIO,uebRNfk5td4,music,nsvm,1,1
USSEN/OH BROWN BOTH FROM OHIO,uebRNfk5td4,music,knn,1,1
USSEN/OH BROWN BOTH FROM OHIO,uebRNfk5td4,music,rf,1,1
USSEN/OH BROWN BOTH FROM OHIO,uebRNfk5td4,music,nb,1,0
USSEN/OH BROWN BOTH FROM OHIO,uebRNfk5td4,both,lsvm,1,1
USSEN/OH BROWN BOTH FROM OHIO,uebRNfk5td4,both,nsvm,1,1
USSEN/OH BROWN BOTH FROM OHIO,uebRNfk5td4,both,knn,1,1
USSEN/OH BROWN BOTH FROM OHIO,uebRNfk5td4,both,rf,1,1
USSEN/OH BROWN BOTH FROM OHIO,uebRNfk5td4,both,nb,1,0
USSEN/OH BROWN DISPATCH ENDORSEMENT,OwkSYQVgvZs,text,lsvm,1,1
USSEN/OH BROWN DISPATCH ENDORSEMENT,OwkSYQVgvZs,text,nsvm,1,1
USSEN/OH BROWN DISPATCH ENDORSEMENT,OwkSYQVgvZs,text,knn,1,0
USSEN/OH BROWN DISPATCH ENDORSEMENT,OwkSYQVgvZs,text,rf,1,1
USSEN/OH BROWN DISPATCH ENDORSEMENT,OwkSYQVgvZs,text,nb,1,1
USSEN/OH BROWN DISPATCH ENDORSEMENT,OwkSYQVgvZs,music,lsvm,1,0
USSEN/OH BROWN DISPATCH ENDORSEMENT,OwkSYQVgvZs,music,nsvm,1,0
USSEN/OH BROWN DISPATCH ENDORSEMENT,OwkSYQVgvZs,music,knn,1,0
USSEN/OH BROWN DISPATCH ENDORSEMENT,OwkSYQVgvZs,music,rf,1,1
USSEN/OH BROWN DISPATCH ENDORSEMENT,OwkSYQVgvZs,music,nb,1,0
USSEN/OH BROWN DISPATCH ENDORSEMENT,OwkSYQVgvZs,both,lsvm,1,1
USSEN/OH BROWN DISPATCH ENDORSEMENT,OwkSYQVgvZs,both,nsvm,1,1
USSEN/OH BROWN DISPATCH ENDORSEMENT,OwkSYQVgvZs,both,knn,1,1
USSEN/OH BROWN DISPATCH ENDORSEMENT,OwkSYQVgvZs,both,rf,1,1
USSEN/OH BROWN DISPATCH ENDORSEMENT,OwkSYQVgvZs,both,nb,1,1
USSEN/OH BROWN ENQUIRER ENDORSEMENT,AmPcVYnCy30,text,lsvm,1,1
USSEN/OH BROWN ENQUIRER ENDORSEMENT,AmPcVYnCy30,text,nsvm,1,1
USSEN/OH BROWN ENQUIRER ENDORSEMENT,AmPcVYnCy30,text,knn,1,0
USSEN/OH BROWN ENQUIRER ENDORSEMENT,AmPcVYnCy30,text,rf,1,1
USSEN/OH BROWN ENQUIRER ENDORSEMENT,AmPcVYnCy30,text,nb,1,1
USSEN/OH BROWN ENQUIRER ENDORSEMENT,AmPcVYnCy30,music,lsvm,1,1
USSEN/OH BROWN ENQUIRER ENDORSEMENT,AmPcVYnCy30,music,nsvm,1,0
USSEN/OH BROWN ENQUIRER ENDORSEMENT,AmPcVYnCy30,music,knn,1,1
USSEN/OH BROWN ENQUIRER ENDORSEMENT,AmPcVYnCy30,music,rf,1,0
USSEN/OH BROWN ENQUIRER ENDORSEMENT,AmPcVYnCy30,music,nb,1,0
USSEN/OH BROWN ENQUIRER ENDORSEMENT,AmPcVYnCy30,both,lsvm,1,0
USSEN/OH BROWN ENQUIRER ENDORSEMENT,AmPcVYnCy30,both,nsvm,1,0
USSEN/OH BROWN ENQUIRER ENDORSEMENT,AmPcVYnCy30,both,knn,1,1
USSEN/OH BROWN ENQUIRER ENDORSEMENT,AmPcVYnCy30,both,rf,1,0
USSEN/OH BROWN ENQUIRER ENDORSEMENT,AmPcVYnCy30,both,nb,1,0
USSEN/OH BROWN FAIR CHINA TRADE,1k9z7WwaJQY,text,lsvm,0,0
USSEN/OH BROWN FAIR CHINA TRADE,1k9z7WwaJQY,text,nsvm,0,0
USSEN/OH BROWN FAIR CHINA TRADE,1k9z7WwaJQY,text,knn,0,0
USSEN/OH BROWN FAIR CHINA TRADE,1k9z7WwaJQY,text,rf,0,1
USSEN/OH BROWN FAIR CHINA TRADE,1k9z7WwaJQY,text,nb,0,0
USSEN/OH BROWN FAIR CHINA TRADE,1k9z7WwaJQY,music,lsvm,0,1
USSEN/OH BROWN FAIR CHINA TRADE,1k9z7WwaJQY,music,nsvm,0,1
USSEN/OH BROWN FAIR CHINA TRADE,1k9z7WwaJQY,music,knn,0,1
USSEN/OH BROWN FAIR CHINA TRADE,1k9z7WwaJQY,music,rf,0,1
USSEN/OH BROWN FAIR CHINA TRADE,1k9z7WwaJQY,music,nb,0,1
USSEN/OH BROWN FAIR CHINA TRADE,1k9z7WwaJQY,both,lsvm,0,0
USSEN/OH BROWN FAIR CHINA TRADE,1k9z7WwaJQY,both,nsvm,0,0
USSEN/OH BROWN FAIR CHINA TRADE,1k9z7WwaJQY,both,knn,0,0
USSEN/OH BROWN FAIR CHINA TRADE,1k9z7WwaJQY,both,rf,0,1
USSEN/OH BROWN FAIR CHINA TRADE,1k9z7WwaJQY,both,nb,0,1
USSEN/OH BROWN JOHN BETTS 60,RxZTZuVuVak,text,lsvm,0,1
USSEN/OH BROWN JOHN BETTS 60,RxZTZuVuVak,text,nsvm,0,1
USSEN/OH BROWN JOHN BETTS 60,RxZTZuVuVak,text,knn,0,1
USSEN/OH BROWN JOHN BETTS 60,RxZTZuVuVak,text,rf,0,1
USSEN/OH BROWN JOHN BETTS 60,RxZTZuVuVak,text,nb,0,1
USSEN/OH BROWN JOHN BETTS 60,RxZTZuVuVak,music,lsvm,0,1
USSEN/OH BROWN JOHN BETTS 60,RxZTZuVuVak,music,nsvm,0,1
USSEN/OH BROWN JOHN BETTS 60,RxZTZuVuVak,music,knn,0,1
USSEN/OH BROWN JOHN BETTS 60,RxZTZuVuVak,music,rf,0,1
USSEN/OH BROWN JOHN BETTS 60,RxZTZuVuVak,music,nb,0,1
USSEN/OH BROWN JOHN BETTS 60,RxZTZuVuVak,both,lsvm,0,1
USSEN/OH BROWN JOHN BETTS 60,RxZTZuVuVak,both,nsvm,0,1
USSEN/OH BROWN JOHN BETTS 60,RxZTZuVuVak,both,knn,0,1
USSEN/OH BROWN JOHN BETTS 60,RxZTZuVuVak,both,rf,0,1
USSEN/OH BROWN JOHN BETTS 60,RxZTZuVuVak,both,nb,0,1
USSEN/OH BROWN JOHN GLENN ENDORSEMENT,GBlJvSqgVHo,text,lsvm,0,1
USSEN/OH BROWN JOHN GLENN ENDORSEMENT,GBlJvSqgVHo,text,nsvm,0,1
USSEN/OH BROWN JOHN GLENN ENDORSEMENT,GBlJvSqgVHo,text,knn,0,1
USSEN/OH BROWN JOHN GLENN ENDORSEMENT,GBlJvSqgVHo,text,rf,0,1
USSEN/OH BROWN JOHN GLENN ENDORSEMENT,GBlJvSqgVHo,text,nb,0,1
USSEN/OH BROWN JOHN GLENN ENDORSEMENT,GBlJvSqgVHo,music,lsvm,0,1
USSEN/OH BROWN JOHN GLENN ENDORSEMENT,GBlJvSqgVHo,music,nsvm,0,1
USSEN/OH BROWN JOHN GLENN ENDORSEMENT,GBlJvSqgVHo,music,knn,0,1
USSEN/OH BROWN JOHN GLENN ENDORSEMENT,GBlJvSqgVHo,music,rf,0,1
USSEN/OH BROWN JOHN GLENN ENDORSEMENT,GBlJvSqgVHo,music,nb,0,0
USSEN/OH BROWN JOHN GLENN ENDORSEMENT,GBlJvSqgVHo,both,lsvm,0,1
USSEN/OH BROWN JOHN GLENN ENDORSEMENT,GBlJvSqgVHo,both,nsvm,0,1
USSEN/OH BROWN JOHN GLENN ENDORSEMENT,GBlJvSqgVHo,both,knn,0,1
USSEN/OH BROWN JOHN GLENN ENDORSEMENT,GBlJvSqgVHo,both,rf,0,1
USSEN/OH BROWN JOHN GLENN ENDORSEMENT,GBlJvSqgVHo,both,nb,0,0
USSEN/OH MANDEL ABSENTEE SENATOR,M0SGsDB0Hfc,text,lsvm,1,1
USSEN/OH MANDEL ABSENTEE SENATOR,M0SGsDB0Hfc,text,nsvm,1,0
